animal_id,herd,parity,calving_date,milk_305_kg,fat_pct,protein_pct,scc
A00670,H1,1,2022-11-18,8384.919747573162,4.111457647940174,3.2445667257137467,83345.84800297911
A00682,H1,1,2023-05-07,9048.015592821863,3.499637213068955,3.396346432639772,160768.43022045572
A00036,H3,3,2024-03-11,8693.9552630537,3.618545826316694,3.151402546897563,133635.95543240494
A00469,H2,2,2025-04-28,8774.331757355849,3.889956416571722,3.2745264951256288,308082.61452742276
A00184,H3,2,2023-02-03,10054.755640800926,3.99169357306578,3.557781866066929,455386.93978952034
A00348,H1,2,2023-08-14,9326.641765237078,3.7655406671624343,3.36182528996111,97361.07320532882
A00533,H1,3,2022-11-15,11108.449580838904,3.79488135435342,3.332004478720584,359713.2948373685
A00200,H1,4,2024-12-20,11723.380301801635,4.121777549622191,3.287656448647595,352722.94614907936
A00682,H2,2,2024-02-04,10513.165708020364,3.3332349547762585,3.3508823994925847,206425.79261156425
A00115,H3,4,2025-03-28,8495.941325787619,3.6882476350220363,3.0300392103472373,78094.84672359483
A00764,H2,3,2024-12-28,9959.371577963075,3.6342584882575615,3.0316539149472432,109283.97900727091
A00393,H1,3,2022-09-01,10152.24545191061,4.120605362904237,3.1941828444539024,80166.20842511684
A00404,H1,2,2022-06-08,8264.065279956538,3.6273479257481034,3.1205463587266706,132415.13913208013
A00673,H2,3,2023-05-27,7993.007626105882,3.716527797122134,3.2183824952548257,62667.875908092195
A00286,H1,3,2024-06-20,9381.985164825182,3.8879703708223223,3.1309158008037588,364066.6932622021
A00312,H3,4,2024-04-21,9098.990056004131,4.103680368624445,3.141931162795057,237706.9262896644
A00105,H1,3,2025-09-06,10679.681381356624,3.89924482614815,3.202789128217109,203282.94776270253
A00718,H2,1,2024-02-27,8103.045311865342,3.6850962284815183,3.031653594664233,209467.95556907204
A00412,H1,5,2024-08-03,8027.310363690454,3.8818103622433124,3.4570402765295416,41234.985363093176
A00354,H1,1,2024-12-22,9186.848548542055,4.031532264028888,3.2992991088867427,272889.2524833566
A00109,H1,4,2025-09-15,9877.400678856307,4.341158879970771,3.412194191242778,50763.88713588361
A00614,H2,4,2025-07-31,9126.859557385756,4.065272564400645,3.126073796044157,218346.23131554967
A00292,H1,3,2024-08-21,9939.8245424019,4.083985660325391,2.8604661631348476,142492.830508661
A00007,H2,1,2025-08-24,7811.449606619768,3.8121967762586575,3.4626208175946984,38222.40614768701
A00481,H1,4,2022-03-08,8961.739285538808,3.934136056068995,3.470941233425558,279813.0196082599
A00605,H2,5,2025-06-28,8833.408512029308,3.626729862002948,3.135657874397981,247979.8030209945
A00438,H2,2,2025-06-03,7677.855349576561,4.007957863024095,3.1515798839924396,182886.9033827304
A00720,H2,2,2022-11-14,8801.646460743834,3.89493571890699,3.473048799715678,67556.49462949001
A00606,H2,1,2022-04-28,8311.428500585878,3.765638251776719,3.325320886417286,184477.1376875999
A00279,H1,4,2023-03-29,10690.926932165561,4.141695790547559,3.283494920864254,61199.689144457734
A00460,H1,3,2024-06-03,8761.041124693556,3.7599654841057464,2.9963135102394625,215942.16756674406
A00320,H1,4,2024-10-25,9367.739184788212,3.9791035706886007,3.179524161924023,92735.15675095526
A00528,H1,5,2024-12-13,9259.24610034682,3.8869896163561974,3.2156704219945413,116354.73262668648
A00099,H2,3,2023-03-17,8990.973179839397,4.623463527092037,3.3257823944428995,65539.09891530641
A00250,H1,2,2022-03-07,10499.558119585114,3.7972594301573293,3.1708367470919065,393914.65548597084
A00435,H3,2,2023-06-11,8369.12239112036,3.9528386050645516,3.4676587706832027,162630.07127528518
A00344,H1,2,2024-06-19,9730.118872753166,3.912871632754454,3.2747026832141723,70802.3379990052
A00025,H3,1,2022-06-25,8226.241118258564,3.8053268725887777,3.3892645403977784,223296.9997366995
A00438,H1,1,2023-04-11,10508.84009480582,3.8145272503572136,3.2354404383348765,122134.48636840245
A00500,H3,1,2024-08-12,8166.341290377198,3.7731249613923183,3.3614412373024756,156790.96469820943
A00461,H1,2,2024-06-16,9152.362463845287,3.913066066000858,3.2867597666118944,215378.4916884317
A00337,H1,1,2025-08-01,8084.44165085173,3.7177687352135638,3.057030680972738,275898.39506799524
A00136,H2,5,2024-01-05,10047.059899185468,3.657354324536587,3.2161343166751424,81729.7353601838
A00768,H1,5,2023-07-11,9751.215442786845,3.8683972777548687,3.155612199951163,91987.5930770402
A00281,H1,2,2024-12-17,8831.641892918786,3.8599579420557832,3.1959792832626976,76226.47708700088
A00729,H1,2,2022-07-02,8167.059301894677,3.459049124948582,3.183143297014965,142533.67845805286
A00173,H1,4,2025-09-30,9511.964800016434,4.012684856914307,3.2382016224790666,212038.20706855154
A00598,H1,3,2025-01-12,8604.613839157235,3.9848596301591614,3.081313142827636,260232.33028102576
A00011,H2,2,2024-10-06,7890.795548891725,3.6305575748177947,3.3185682904327427,302757.92238061456
A00357,H3,2,2024-08-26,8274.03106541233,4.074691905590743,3.080407420547325,193012.62440957155
A00370,H1,1,2024-10-22,8934.50078155685,3.5218902869498687,3.3268509299420534,258400.36038432986
A00800,H2,5,2024-02-26,8197.003038007395,3.7746966104960205,3.268376312479855,124839.53844684846
A00519,H1,3,2023-05-05,11119.474957213508,3.589690190921971,3.2630999625894788,305056.9679179673
A00683,H1,4,2024-09-08,9792.916389090207,3.715015205351815,3.3608709886866532,458578.091781433
A00039,H1,2,2023-07-27,10019.939412386726,3.4847558481612144,3.332840441177132,81498.08713157386
A00500,H1,5,2023-05-02,8806.471731745178,4.1381456447253475,3.0794181394883724,114684.3770254632
A00523,H3,2,2022-01-05,7311.755619133613,3.9359974035806546,3.1786361412316286,377868.4752565046
A00272,H2,1,2023-05-13,7684.684464075989,3.7516967448104515,3.319952549346001,89678.21213939188
A00283,H1,2,2023-08-05,9167.521333083936,3.8622345981770274,3.2628276488041417,165498.7688045276
A00303,H2,2,2023-06-27,9075.195418734476,3.690287665013346,3.3083091355754832,50490.14884576504
A00212,H3,2,2024-11-09,7888.697401605155,3.7300180434492862,3.095899266334491,398678.0117408866
A00579,H2,3,2023-10-06,9086.6151724349,3.4961866339243164,3.219432933502887,85492.63543235819
A00020,H1,4,2024-10-03,8385.110028169714,4.215981601128583,3.3994715948393575,330980.3127943185
A00104,H1,4,2023-02-27,8834.597829487835,4.136686151362424,3.2616222353897304,669846.7694568204
A00048,H2,5,2023-05-12,8911.665110931928,4.134012149314675,3.555404512701842,81195.94741077303
A00749,H1,1,2022-06-21,9336.313482617568,3.8008429074377443,3.2594259381742243,209427.74244678137
A00185,H1,4,2022-04-30,9461.817693788782,3.983100326559464,3.3617283110611385,341419.945236903
A00492,H2,3,2022-05-27,9595.390625926306,3.5414347852149706,3.276548317797929,120786.46484771582
A00104,H3,3,2024-01-25,8476.086084714447,3.6984051963157327,3.1667358074883247,314795.25789843244
A00541,H3,1,2024-02-18,8465.974557568725,4.137329512112668,3.3666149471475713,226502.3841456768
A00538,H1,3,2023-03-17,9104.641039001746,3.798753151600218,3.1193444723512194,79194.99316771081
A00100,H1,1,2022-04-30,8813.518710657712,3.651736555967356,3.2642065382829806,115623.02441559556
A00237,H3,1,2024-06-09,8599.040539407497,3.850803440573673,2.99762721293607,142058.70514097507
A00741,H3,5,2024-06-16,8893.171166232514,3.4644114156334496,3.252646328550299,211470.317031891
A00023,H2,3,2024-01-30,9414.730985018454,3.8460367432278932,3.528482730317698,61672.4464137224
A00259,H1,3,2024-05-03,8167.155382557667,3.704362464162958,2.751602820136415,173328.34117340518
A00725,H1,3,2024-08-21,9121.371661700236,4.0809135388422275,2.9349612163277072,67876.68254181356
A00029,H2,3,2023-08-17,8019.089329798939,3.853578371480377,3.223138044667602,208543.90417115635
A00718,H3,3,2024-11-17,7463.434657156308,3.923147887911218,3.1904440476752005,135731.17966124232
A00700,H1,5,2023-11-28,10492.426735128123,4.038196109341093,3.073488254061864,40401.19431247378
A00548,H1,4,2022-07-09,8903.572640770168,4.1433905859389,3.0949194014419943,116296.40401692105
A00765,H2,1,2023-11-10,9126.340500145237,3.8527776859052825,3.4745367406282623,296129.4556549113
A00408,H1,4,2023-11-12,8455.410516766913,4.0408335280961225,2.9709547443486484,123299.91748443547
A00579,H1,5,2024-04-12,8916.783800154282,3.8368885583761245,3.3131643345658186,136740.8047409173
A00564,H1,5,2024-08-16,9264.609457305947,3.961303177561754,3.1779580942169456,248256.19468608932
A00166,H2,4,2025-09-22,9341.028596292037,3.641902060787661,3.13646109306558,312709.0426610526
A00622,H2,4,2025-07-04,9354.172635588442,3.2065559866161433,3.146690770534105,267000.8655267455
A00338,H1,4,2023-12-30,9243.529072446296,3.934568055956803,3.333752177571701,267213.7021627422
A00794,H1,2,2022-12-30,8297.651642299958,3.7988696152067,3.0229164887683964,49497.05744306336
A00528,H1,4,2023-12-20,9760.24428475238,3.7216259372004856,2.9277008164986587,263039.2259234142
A00681,H1,3,2023-05-20,9784.459380077653,3.9076224108574635,3.1192354711848034,49792.202938033646
A00240,H1,3,2024-07-07,10550.720929762503,3.546599305465214,3.3041762693988685,164945.23610700452
A00665,H2,5,2024-05-29,9718.163880110189,3.7569449654764755,3.328190654785264,60877.92574381701
A00460,H2,2,2022-01-11,9565.597441805343,3.66876687131133,3.518150005397867,113830.28426993954
A00348,H1,1,2024-01-10,10281.124772610496,3.7707425950525413,3.1324252768787524,61053.34947133571
A00454,H1,5,2024-02-13,12242.444370636262,3.9312611852965746,3.0155821470819943,133365.45595694424
A00320,H2,2,2022-07-28,8649.565600650754,3.6532439022332373,2.9992091490360284,389995.91873997153
A00057,H1,5,2024-01-27,9813.606415712533,3.9189226831855115,3.373299653098029,162551.70574387928
A00591,H1,3,2025-01-22,9920.391770107657,3.7949013766259707,3.5254716042617034,112605.92905579011
A00687,H1,4,2024-02-19,9024.621014915369,3.761536994782537,3.1614009664283906,62536.910918199035
A00650,H1,1,2025-05-29,9948.397313441868,3.988597833793408,2.782083790293357,220394.14750378992
A00672,H3,2,2024-10-21,8339.81369075727,3.7744410680094647,3.2459636245114396,336056.1561343009
A00204,H1,2,2025-08-31,10173.286853651109,4.016761386895913,2.928408612376658,293129.61634257814
A00543,H2,5,2025-04-18,8025.17692442453,4.2940971842078,3.0777430479691397,298359.54244749126
A00343,H2,2,2023-02-08,9184.063353790989,3.474726375867172,3.2475242116703384,78334.73396799457
A00364,H2,4,2024-07-21,7796.924088473383,4.012872031728468,3.2487220428563544,108345.38493743846
A00433,H1,5,2024-05-19,8384.517566927567,4.3119524278624,3.246888260279622,142851.29175984138
A00076,H1,2,2024-05-28,8218.566214777686,3.680330584526005,3.4888194280818627,247130.01903114872
A00644,H2,4,2023-04-10,10070.883523986162,3.733352659091348,3.220136226081806,182769.52507225404
A00551,H1,4,2025-01-10,8115.989014088611,3.802669919358025,3.1954498866341763,277959.69080478424
A00444,H1,4,2024-06-06,9248.292009134997,4.0900177409804,3.2421616175143195,440668.1427897295
A00487,H2,2,2023-08-26,8618.030461278306,4.014849022622605,3.0102044116076176,91507.20461591319
A00118,H1,3,2024-08-06,7600.671213016227,4.193617803997603,3.2247756768829587,48439.24425708024
A00270,H1,4,2025-06-19,9583.395949059963,4.008300108677327,3.1510923080390265,77154.58187545695
A00701,H1,1,2023-11-26,8794.355164201526,3.652708825181898,3.4122604060603647,103316.51433482763
A00547,H2,5,2025-05-31,8883.695670556575,3.626371624232557,3.416699395080738,542552.2629803827
A00387,H2,1,2024-10-11,9036.208861462988,3.6485900620854164,3.254794152485722,69484.83423228728
A00249,H1,1,2025-02-27,8193.218152884592,3.778225797951108,3.3458018835276846,139622.19223132066
A00472,H1,3,2024-01-12,8373.561482671297,3.9110150564954416,3.3405971255297535,174961.19862711465
A00427,H1,5,2023-09-15,8082.902985511943,4.035482479927232,3.397244995670279,265064.33835040504
A00024,H1,2,2022-10-28,8877.379704512829,4.013375330384628,3.1580357208819985,131137.44817331474
A00339,H1,1,2025-05-29,8440.003432080675,4.289047017021285,3.04075610464145,106963.38202600906
A00307,H1,2,2023-05-07,10591.579366935817,4.21950794858174,3.1238573300345904,97205.83771530139
A00284,H2,1,2025-07-29,8113.4350413084,3.45097520092328,3.0148007382178745,166170.26647273343
A00664,H1,3,2025-04-10,9608.556598562373,4.254573972389346,3.2108483428065484,366653.8256573588
A00654,H1,5,2024-02-23,9344.447402944703,3.611872107976623,3.0754237558940307,370441.8377815972
A00522,H1,2,2022-09-11,8918.611740793402,3.8435901675292063,3.3511319952829433,104741.99023623925
A00059,H1,3,2024-12-25,7461.129928138038,3.793288318325385,3.4037637373573286,217894.8218381436
A00137,H1,1,2024-05-02,8251.059597659594,3.896553965589533,2.8842520257921334,148814.58701173658
A00590,H1,5,2025-04-21,9689.903971171667,3.714586435150276,2.901485915153292,162500.83545835313
A00230,H1,4,2025-02-20,10185.094761543565,4.204333345858587,3.243149177780438,209154.705525438
A00256,H1,5,2023-01-27,10495.950690911644,3.7148853809928104,3.2065052289107734,283135.0449261873
A00208,H1,3,2025-03-07,12177.872708521638,3.5803518091658164,3.2383539853210856,184684.3566660381
A00393,H1,3,2022-12-06,9405.122599818376,3.5710165353521566,3.637039458596091,131451.8655900665
A00624,H1,4,2023-06-30,9285.876382925491,3.7361390843325872,2.971027758161935,136218.82636222677
A00605,H3,2,2024-06-24,8202.89934162497,3.5753898833114794,3.5096554709221257,89031.49888589597
A00758,H1,1,2023-04-10,8766.2248977726,3.5057972497648824,3.004452305422536,251261.3752496527
A00798,H3,3,2025-07-25,9160.70118054863,3.917896201961472,3.081939258804778,83539.40082138828
A00223,H2,3,2025-02-24,6987.174168996839,3.962188824470966,3.0634729681476216,198525.35418045687
A00081,H1,2,2024-03-13,9828.629215741614,4.246857332035287,3.058820720423721,149262.4708918538
A00193,H1,3,2022-12-27,10723.236611626939,3.7419901151223045,3.6224868072931997,535903.3333934669
A00576,H2,2,2023-04-02,8231.505672660318,3.471999996355552,3.4761554044943743,176801.63145012653
A00770,H1,3,2022-01-02,7559.4469971968865,3.8023594213857494,3.11445158694522,260207.20977011567
A00172,H1,5,2022-02-03,8062.874988785282,3.9976607699992184,3.363291630194209,316635.3785156318
A00329,H2,2,2025-08-31,8577.742431333625,3.6144333407105886,3.2810512939093135,151211.0297288632
A00762,H2,5,2024-11-18,7830.663755698199,3.543943682225489,3.185141034263322,71771.04807265392
A00749,H3,1,2024-06-03,7283.31773610252,4.018441563514049,3.239289904908387,283786.93068356795
A00299,H1,1,2023-09-02,8517.655672723356,4.028057826533011,3.1759598381913463,204728.0415115306
A00331,H1,2,2023-09-07,8794.568030207387,4.062919968307262,3.26097577763806,373608.15494619246
A00415,H3,5,2024-04-06,7452.871208989258,3.4543162763929303,3.3618791368827776,149624.37968155037
A00169,H2,5,2025-07-10,8333.326262722321,4.212592291954761,3.1176089726242533,67853.77045906146
A00592,H1,1,2025-04-11,8423.604555078045,4.061496044939197,3.444795519507875,109709.26208705934
A00793,H1,2,2025-06-29,10026.007172723444,3.497347474822268,3.04688158546515,32745.884534865374
A00181,H1,4,2024-11-09,7923.817346691544,3.5754744117276682,3.163967395737838,100207.18914264189
A00208,H1,5,2025-07-19,11283.308748501979,3.8449957424922685,3.4507724793574504,91163.22926627309
A00639,H1,2,2023-04-05,9712.789282625272,3.6548864688728333,2.8982311503841744,425068.5209154487
A00581,H3,1,2023-05-03,8879.219045406526,3.6178464093651783,3.446229886064319,96601.92738928177
A00743,H3,4,2022-01-23,9568.76804485526,3.7775647153176677,3.345151009879825,234630.62246686642
A00641,H1,3,2024-11-19,8269.508634384987,3.999793539194997,3.257591265845407,117034.15118613816
A00545,H2,2,2024-05-26,9194.708502809846,3.879379544625724,3.1788920593845513,55168.46735995511
A00467,H1,2,2023-12-14,10050.906415186213,3.8004917003902743,2.855342828583205,59479.902795170485
A00202,H1,5,2024-11-04,8295.02662566368,3.804386022568033,3.362537486727983,91699.65584002892
A00193,H1,5,2023-06-07,9796.636953432828,3.783098247995218,3.3685696516630763,386801.2278703252
A00129,H3,2,2024-08-19,9237.153069910137,3.9222785840607624,3.0576552269171735,170531.68528023222
A00553,H2,2,2024-02-22,9580.391322126068,3.8365723865271293,3.236934349484701,143953.28146443292
A00713,H1,3,2024-01-03,9130.80114231725,4.5142023728675,2.9963200158162433,105614.28616291811
A00320,H2,5,2025-03-09,7896.0730725635785,3.9064805744965274,3.2947109317083774,183239.98312037942
A00581,H1,4,2023-09-18,8998.93674600542,3.8985043623734974,2.914461634212614,159188.82865919618
A00359,H2,5,2023-02-16,7527.894129324158,3.901218071679769,2.9446176347963906,163957.3049354003
A00232,H1,5,2022-07-06,9813.648855475567,4.1373007844176355,3.5307508838502324,94342.52758701482
A00779,H3,1,2024-02-25,8735.785611750896,3.676665571350007,3.082545974324923,216874.1463334897
A00271,H3,2,2022-10-06,8619.57777196688,3.9317166464249755,3.3046775335930945,207565.88302874618
A00215,H2,1,2022-11-13,6688.429569511818,3.767181631228403,3.0009076311077947,177089.72139133638
A00007,H3,1,2023-03-17,8773.986030960445,3.2830692670583685,3.1560201132140464,186670.43636318797
A00417,H3,2,2023-05-15,9836.683686860457,4.050749225112681,3.317377280926618,254666.2534865705
A00400,H1,2,2023-12-12,9539.97748229141,3.691907403396044,3.477427001952816,373743.95093984104
A00316,H1,3,2024-11-15,8701.711699161093,4.16924341518754,3.347903296466454,182689.11791305334
A00336,H2,5,2024-03-06,9652.058883031656,4.144721674901552,3.543588197903431,229464.81967231727
A00772,H1,2,2022-08-03,11319.567560019555,3.6328471023894284,3.239347316876161,350285.9795137691
A00679,H2,3,2024-11-22,8287.524418810235,4.106031358958793,3.0347418469111234,133296.30412492563
A00741,H1,3,2022-05-25,10373.165983867708,3.9642662285442154,3.1775624419776998,310951.7344825453
A00588,H2,2,2025-07-19,9662.811325175926,3.824918051886709,3.0163846652214112,102324.2225506496
A00760,H2,1,2023-01-16,8339.921580432658,4.2445040192018215,3.474490045126462,136365.0749971393
A00752,H1,2,2024-11-07,7787.960485606525,4.0281075296232585,3.4346236031620236,34990.97780066956
A00602,H3,5,2025-05-09,9320.296392934279,3.671063353843957,3.1002144576446913,232046.2821750936
A00407,H3,3,2022-05-08,7844.1962719514295,3.9888172893925993,3.2954535838570984,260892.57538612868
A00697,H1,4,2025-07-08,10802.31519736248,3.469260309001382,3.4752629276525124,331271.44624496164
A00524,H1,5,2023-02-14,9250.84146971195,3.52624008079215,3.0768950802243524,220848.26212916538
A00154,H2,2,2025-02-07,9830.205115793093,3.9135758264349514,3.5217795258238787,211054.66151035135
A00171,H2,3,2025-06-17,8190.998995185189,3.7695638857222713,3.2429831017190445,129591.25774026259
A00284,H1,1,2022-03-11,9239.798815128617,3.8057640296946653,3.1175685856278776,289729.27097476996
A00419,H2,3,2022-06-04,7822.211628765067,3.8088426535868605,3.2142916103322525,106267.0349487951
A00540,H1,3,2023-05-26,10453.310706972596,4.3966770402329685,3.4439082226690036,147188.19776266953
A00437,H1,2,2023-04-01,9081.697487424719,3.6701132727604664,3.191263578015176,141074.34746045657
A00338,H2,2,2024-09-17,8290.778473353781,3.7600819792943794,3.2148126651838114,451461.2384417494
A00102,H1,3,2025-02-23,10351.369568104517,3.818717992938815,3.0315885986063438,430724.25737296435
A00251,H1,3,2024-02-14,10019.93714156787,4.000202637257442,3.5572344263501194,210107.35563099425
A00335,H1,1,2024-07-01,8845.480810878003,3.526729097996052,3.0640093790793848,154696.83468148616
A00438,H1,4,2024-03-16,10240.706618731569,3.6451427558504252,3.48034384282081,121444.41116396304
A00240,H3,4,2024-07-25,9860.179435526688,3.8001325518832747,3.2226982078432083,213944.34379133396
A00545,H1,2,2025-02-07,9989.2117955205,3.5750823229977975,3.051998172325098,247816.5891877061
A00185,H2,2,2023-12-23,8259.185845225658,4.244079824510145,3.4130818769627096,116527.62699651188
A00525,H1,3,2025-08-12,8963.58719248764,3.8762158164854714,3.3314015348462642,141480.20577586425
A00358,H2,4,2024-06-09,9005.81171317415,3.693433781830554,3.291748751553146,191928.83410520677
A00628,H2,4,2023-02-26,8467.199059244293,3.8997204514870165,3.5149011941207577,164364.17923753138
A00102,H2,3,2023-02-10,8580.655410332698,3.515794644371643,3.4856097681765634,167769.62872854856
A00089,H3,3,2022-09-28,8225.891448025739,4.127917494204208,3.213596783899529,164655.38956731174
A00563,H3,3,2023-10-13,8951.422344153656,3.4114802947448446,3.29548536797997,145937.44268556172
A00525,H1,1,2023-11-20,8803.526973448079,4.184335806419039,3.0376886658246804,122161.49425628681
A00648,H1,3,2022-07-31,12080.964952684266,4.003533881029177,3.4535688033259047,124760.02084055428
A00227,H2,1,2022-01-27,9030.410022557146,3.901706963707294,3.3225852467077983,131897.96905830808
A00556,H3,5,2024-11-19,9126.928773146381,3.548439587582193,3.387221660697661,101514.59240066446
A00051,H1,1,2025-04-30,10285.212135109794,3.7454813427547133,3.282150131361061,215851.61167819428
A00040,H1,3,2025-06-12,9303.449561379532,3.74006924962919,3.450162627664623,104742.48911164986
A00015,H1,2,2024-02-19,8394.379057498054,3.97979235960661,2.995567622243615,218653.96047314676
A00227,H1,3,2023-02-08,9934.553440932508,4.0817376044926545,3.1047462229559284,104202.38757139184
A00769,H2,1,2022-05-25,6229.563444077329,4.303851590945693,3.3451396270386997,227872.5523096036
A00289,H2,1,2022-02-20,7945.21373996899,3.9359829235458346,3.210615807352709,173028.95000480866
A00657,H1,5,2025-06-30,8235.622552533521,4.411392356334797,3.6528307542976624,399516.4917682375
A00595,H1,1,2022-04-07,8812.462213771625,3.4616206144386727,3.520576254525524,295281.74603360257
A00147,H1,5,2024-10-18,8582.208087819892,3.394713603778122,3.420114553471236,57320.01782754172
A00286,H2,4,2024-02-22,9572.70871530207,3.716550153671992,3.4008740389765664,70110.46943290284
A00569,H1,5,2025-04-12,11037.124944675714,3.3039133294180187,3.5736746337961325,523634.66688160977
A00442,H1,3,2024-07-11,10450.263465092614,3.721402745044488,3.2927740960675043,148856.33762397582
A00719,H3,5,2025-01-03,8774.31271796161,3.5557779659031397,3.331311282212233,113033.91634305361
A00508,H2,2,2022-01-13,9972.208208773625,3.3519917860290427,3.165334657544693,152512.79081728074
A00126,H2,3,2023-05-11,9368.387932569909,4.164172212729065,3.108696327051963,132017.17237050357
A00019,H1,3,2023-06-12,10169.508125510816,4.181943223878554,3.185198495684216,96189.48492139275
A00698,H2,4,2023-08-08,9514.8357139441,3.7035304718111886,3.1290779980040546,202315.9005339787
A00288,H2,5,2024-06-01,10040.441341106503,3.701815605442608,3.363743739980426,167063.2892821072
A00336,H2,4,2024-05-30,7806.15480709425,4.0521983848105325,3.2342170739575766,240891.09430561433
A00307,H1,4,2025-04-08,10388.470961157587,3.774187742647371,3.4185572703039693,134789.55743505005
A00582,H1,5,2022-03-09,9743.371751886061,3.756497200314931,3.291836970531073,306846.2853678113
A00189,H1,3,2023-06-04,9903.324977172571,4.280852689234575,3.466311405587119,157319.31340196833
A00005,H1,1,2024-01-06,8564.945947851029,3.9273494468871535,3.403110446122443,235136.88460450535
A00154,H1,2,2025-08-19,8463.463377720496,4.18409618435798,3.5133902194128317,175718.5352732555
A00304,H1,4,2025-07-22,10787.07247499688,4.032017131357931,3.0110161100610577,500956.8368988691
A00121,H1,1,2022-02-21,9310.39125757783,3.780434990408105,3.309399163719813,234318.05429534236
A00452,H3,5,2022-04-14,9042.438731211254,3.6666530361807563,3.276297241431832,66996.43653413809
A00195,H1,5,2022-02-21,8746.536996428214,3.5579339076704866,3.2528374641553226,210030.96501670036
A00280,H2,2,2024-07-09,9338.882158853969,4.175588867818998,3.286926043715625,56302.92753307791
A00495,H3,4,2023-09-07,8643.235470434242,3.743416141741966,3.2672589326695114,168542.27120039501
A00197,H2,4,2023-11-24,10230.58826409869,3.7705860853033792,3.186975380684566,100396.31508797647
A00467,H1,3,2023-10-01,9912.413781610037,4.02168683854042,3.175654361497398,129545.90010844212
A00287,H1,4,2023-04-16,11132.74069882195,4.051311157432005,3.2563271042902917,170113.63291393296
A00483,H1,1,2024-04-21,8932.19630032883,3.77700193464333,2.985500493150457,146678.2286242912
A00576,H1,2,2022-09-25,8967.817828221798,3.7697617498209137,3.139005314813596,261553.11851721813
A00233,H2,3,2023-02-06,9505.459807845229,3.901053784004743,3.152984768509763,86477.21864987997
A00601,H1,5,2023-05-13,10846.497629696527,3.7689431875187016,3.240426672690926,662410.9792278906
A00768,H1,4,2024-10-29,10083.083138317545,3.922371816352813,3.2848913429938915,159307.43169079264
A00430,H2,4,2022-08-21,10873.003531124024,4.102670477240889,3.3047052440004347,250668.957188447
A00624,H2,5,2024-12-20,10204.191845276076,3.6072834569761554,3.162954104303832,555273.4918189571
A00437,H1,5,2022-11-22,9361.762235860038,3.9115450705813584,3.1950116402212183,264057.8951732791
A00730,H1,3,2025-01-19,10587.824604275273,3.8176128405539176,3.1611906156640224,274887.132574873
A00216,H3,1,2024-02-13,8228.540428633885,3.4978813010239413,3.088813436113834,161601.66243450006
A00395,H2,4,2022-04-02,8441.443398770944,3.9137649642283026,2.895824944595458,81751.89225504143
A00144,H2,3,2022-08-04,7568.4917172426385,3.807932299633885,3.5451143228345363,409401.2321450342
A00189,H2,4,2023-08-06,8011.4231142799035,3.771632511402481,3.4710924082479626,214955.4115818641
A00263,H2,3,2024-02-05,7396.822555997248,3.61176355039169,3.101699521953775,157217.10887247178
A00240,H1,3,2025-07-25,9641.448461558884,3.9850327417395555,3.276879584698429,126472.41284823598
A00225,H1,1,2024-12-15,8148.506039326397,3.8351493173318305,3.4591431813483857,77399.38909505923
A00277,H3,3,2024-03-21,8241.723766162007,4.346981749217344,3.1593969948075125,111066.66428479292
A00760,H3,1,2023-06-10,7676.745145131893,3.7667782988444,2.614742208455727,155233.61809007093
A00469,H2,5,2023-12-16,8679.992085724145,4.004057270418489,3.051717619519935,237707.4461517907
A00766,H1,3,2024-02-17,9680.053594209152,4.200118111799444,3.2825809966115522,368163.8864707121
A00751,H2,1,2022-01-26,8589.35092285037,3.8541707071648537,3.369068512106351,174352.59660018017
A00144,H2,4,2025-01-13,10802.875237493688,3.6540491444359704,2.919658226239894,202396.17420967037
A00154,H1,1,2024-09-30,8089.248665209724,3.7827870071640817,3.2319784869514145,362305.45591179264
A00478,H1,2,2022-10-11,8226.814603622579,3.8848074804148998,3.0467029598756237,58747.77041621037
A00020,H1,1,2023-06-30,8969.457050081965,3.897030411048875,3.3584354894744353,215613.02207813927
A00073,H3,2,2022-01-23,8560.683618614567,3.929476047044533,3.1761178136129775,153293.8821910892
A00039,H1,4,2023-04-15,11151.551114837192,4.13174656307028,3.228658452465142,133194.11715945226
A00393,H1,4,2022-07-29,9214.966684096835,3.511682776822368,3.289821317560112,164409.08140204914
A00235,H2,4,2024-08-21,11097.397872457468,3.858112861304976,3.014161049131006,107060.2937799964
A00602,H1,5,2023-03-14,8637.686393052662,3.7755060292976506,3.2210127494567042,114636.10528485259
A00558,H3,2,2024-09-05,8219.956410981078,4.100631891911975,3.0044805245241317,65209.470633709
A00192,H1,2,2023-11-17,10444.729751475246,3.699464479840092,3.1641951871064014,131765.59135967144
A00564,H1,3,2022-09-27,8289.560830805,3.7070697222057194,3.46194311552836,158410.67965680396
A00695,H1,4,2023-08-26,8910.00023785665,4.204988894870616,3.502649256022018,155126.71047915393
A00564,H2,2,2025-02-16,8953.230485410651,4.039031978693764,3.3764145016638425,329375.4560965806
A00226,H1,5,2022-01-25,8316.15551330202,4.016583598935308,3.2458698334671063,177547.9738108275
A00212,H2,4,2023-11-11,9759.726031520098,4.172426009185359,3.149799695396185,209088.9160375075
A00557,H1,1,2023-11-18,7191.175116205166,3.5246006622223516,3.109423248792717,41563.91903185637
A00173,H2,4,2024-02-15,7371.1190871153085,3.3440322862448997,3.2495785501263477,489277.2358918556
