farm,animal_id,parity,calving_date,milk_305_kg,fat_pct,protein_pct,scc
farm_3,A003799,5,2027-05-31,5043.292372512116,4.074262962685477,3.3535837162062303,
farm_3,A003799,6,2028-05-23,10550.136701245376,3.7502005123813404,3.1180837406568425,148802.11948386388
farm_3,A003799,7,2029-05-23,8189.518361216204,3.5655900173378465,,332157.61689137504
farm_2,A003800,1,2019-10-23,8149.711838412266,,3.193460379438508,
farm_2,A003800,2,2020-10-02,5602.654029334252,3.872372387042585,3.3392032974696293,
farm_2,A003800,3,2021-09-06,7298.801492659846,3.796309894889455,3.09389235325073,
farm_1,A003801,1,2024-11-21,6264.956173716631,4.235676588389358,3.0209864622796343,282345.0641549584
farm_1,A003801,2,2025-12-27,10479.274752337773,3.917126543317816,2.9990770997308887,183654.53934461667
farm_1,A003801,3,2027-02-21,8283.996844700101,4.087744702705617,3.166399423567981,215507.7762874657
farm_1,A003801,4,2028-03-04,8333.795348619267,4.181282331485164,,100711.3859483449
farm_1,A003802,1,2024-10-03,6013.984578991337,3.751645120336424,3.096079143598575,278689.5334863642
farm_4,A003803,1,2018-11-17,10414.449172023638,3.9505776200946254,3.2870153949081113,72961.74582193997
farm_4,A003803,2,2019-11-13,7912.699203199223,4.046871101343166,,38978.40770142233
farm_4,A003803,3,2020-11-10,9202.606708651136,3.5957976067603896,2.6034486020812224,88828.9494257802
farm_4,A003803,4,2021-11-30,6236.985716562848,3.9136495536885985,3.2028310236727906,197456.52299537038
farm_4,A003803,5,2022-12-08,8053.043470424485,,3.562372273628272,98878.39480695724
farm_4,A003803,6,2024-01-16,7515.9313504313495,3.7817700410321913,2.6,160026.50591803846
farm_4,A003803,7,2025-01-17,6279.053137793266,4.066625589103153,3.2026733216392507,
farm_4,A003803,8,2026-03-31,8251.436920214293,3.8802900293424356,3.3504599256615384,
farm_3,A003804,1,2024-10-05,8669.76757753339,,3.1014797882999634,146699.0137310617
farm_3,A003804,2,2025-12-12,10626.152827414071,3.5784304349572356,3.4722178468207097,144868.53439099668
farm_3,A003804,3,2027-01-06,9617.26601585036,3.9553094261119153,3.1003277804586116,
farm_3,A003804,4,2028-02-08,13677.796583181438,,3.1664620337747977,299841.8952069567
farm_3,A003804,5,2029-04-05,9762.911476295585,3.77464918217676,2.8801057436443065,234989.38427298077
farm_2,A003805,1,2018-08-06,7772.139793574726,3.800096917272278,,
farm_2,A003805,2,2019-07-03,9558.85052045071,3.6025070002398127,,214970.08221630374
farm_2,A003805,3,2020-06-19,10683.093217541742,,3.2388798146794375,143330.52023439243
farm_2,A003805,4,2021-07-09,8685.352815362861,3.955037404683466,3.2204587974173893,
farm_4,A003806,1,2023-10-04,7766.635000940996,3.968964250293156,,159241.53348877162
farm_4,A003806,2,2024-10-11,7240.061724314484,4.201935325040696,,124238.50123832026
farm_4,A003806,3,2025-10-04,12302.914629933852,3.9336241479814835,3.5696959691804917,150873.8988434829
farm_2,A003807,1,2018-12-02,7696.508140617238,4.055915802379488,3.2951023846348515,380399.02965609654
farm_3,A003808,1,2022-02-16,6100.951557691038,,3.1241122758705977,186224.17568709175
farm_3,A003808,2,2023-02-21,8604.179388154007,3.7979538974692386,3.2007969952753994,264843.3249235451
farm_3,A003808,3,2024-01-31,9073.105376636095,4.368870945492078,3.2210648736874283,
farm_3,A003808,4,2025-01-19,8194.468179553221,,3.2601498760114613,358950.9176477843
farm_3,A003808,5,2025-12-23,12209.287555818973,,3.2626183145937158,125044.90030355289
farm_3,A003808,6,2026-12-10,8950.851848182096,4.161748343034344,2.979194477844028,89012.60594868536
farm_2,A003809,1,2018-01-13,7642.752220375762,3.59179349641952,3.2321582919429424,97763.30683568736
farm_2,A003809,2,2019-02-15,7844.47385410858,3.527860135189437,2.9783379745363705,140504.84894956954
farm_2,A003809,3,2020-03-09,8339.78121406858,,3.2965184831257406,
farm_2,A003809,4,2021-04-07,6784.840606022969,4.112721455964225,3.240173166622334,238333.15183404047
farm_8,A003810,1,2021-01-20,7701.654912711572,3.7945799563844114,,321975.9433221825
farm_8,A003810,2,2022-04-11,6988.56551660012,3.6264648790944336,3.4481813743632177,288584.22772505233
farm_8,A003811,1,2023-12-04,9388.068660258461,3.606907279005123,3.1155909078863098,116280.37059384768
farm_8,A003811,2,2025-01-24,9070.115283392453,3.4587014090972867,2.887944713200758,
farm_8,A003811,3,2026-02-26,12292.947605941588,3.7781423295554655,3.2822912350322038,430014.13886478357
farm_8,A003811,4,2027-03-02,9866.729710519478,3.3320170567779797,3.2765552979833856,
farm_8,A003811,5,2028-03-22,9379.440772506581,3.7646706573201616,3.279070445323353,
farm_3,A003812,1,2018-11-27,5792.258833882445,3.835792033042086,2.907567266043379,
farm_3,A003812,2,2019-11-11,8742.955722301767,3.750991751559251,2.8673950023705377,237221.54279314168
farm_3,A003812,3,2020-12-31,8889.097338572798,4.054265651150295,2.8983590966282007,271273.12998081633
farm_3,A003812,4,2022-02-13,7157.701748501453,3.251505033816703,2.9298255974236485,
farm_2,A003813,1,2020-05-10,9164.097308685434,3.1303701758963594,,195205.3589233117
farm_2,A003813,2,2021-06-13,10897.894120006904,3.4344286738607406,3.063411540838328,
farm_2,A003813,3,2022-06-05,10801.576424229428,3.612744533807161,2.969001038592837,156430.01579784547
farm_2,A003813,4,2023-07-05,9276.185670479948,3.898481231534955,3.1481142118868943,76166.13336152167
farm_2,A003813,5,2024-08-31,11288.635976839878,3.7535765339969114,3.579619681423339,117750.43351484838
farm_2,A003813,6,2025-09-22,7952.603119604534,,3.418637891358704,157322.01557664352
farm_2,A003813,7,2026-10-05,7317.96729052806,3.8118285829872707,,
farm_2,A003814,1,2018-09-23,9112.016683373764,3.8683320148806866,3.3110361107321107,325212.7480493074
farm_2,A003814,2,2019-11-13,10431.945639292942,3.879287353066041,3.31746185286789,140244.25897791618
farm_2,A003814,3,2020-11-07,7745.981906333457,,2.8828008817962836,109187.7593152914
farm_2,A003814,4,2021-12-23,9139.114655430703,4.3413784675429525,3.203587256174017,200858.31851314756
farm_2,A003814,5,2023-02-06,7870.754716526523,4.037738290466277,3.3273099517215314,119087.75445477238
farm_2,A003814,6,2024-02-04,10171.946929611138,,3.3969878570250263,118681.24188366513
farm_2,A003814,7,2025-01-03,7525.394979097676,,3.118503602924867,44377.20481069628
farm_2,A003814,8,2026-02-13,6514.54289596581,3.952442481202751,2.7398784229221667,110126.15691545879
farm_8,A003815,1,2019-09-01,8455.007067428614,3.769530165194759,3.5084598250351466,
farm_8,A003815,2,2020-09-21,11005.167670222634,3.852849230453594,2.8708851236275414,215983.855327227
farm_8,A003815,3,2021-10-13,9617.954737989672,3.599374212487791,3.104268196822517,91027.69056889454
farm_8,A003815,4,2022-11-06,11222.59065956056,3.4374836403610685,,102230.35506890879
farm_2,A003816,1,2018-02-24,6664.807956039057,4.181020097161546,3.102846182319406,127197.52396267187
farm_2,A003817,1,2019-05-21,8475.04287372926,3.5044067988276177,3.092904889353337,242321.05162293167
farm_2,A003817,2,2020-06-27,9207.40627917885,4.025495484990687,3.3945658945610893,242853.12514584567
farm_2,A003817,3,2021-07-23,10689.195801346126,4.087259085313136,3.0933839418575526,182584.6626805564
farm_2,A003817,4,2022-07-18,7788.10429046128,3.981189872257256,3.273222184155976,
farm_2,A003818,1,2023-10-03,9083.098511695682,3.7563066237117857,3.1729220670640945,393751.785142702
farm_2,A003818,2,2024-10-13,9597.788825294874,3.8842964541094753,3.4364661598296338,51477.148827897225
farm_2,A003818,3,2025-10-07,10244.91917334226,3.8624377557420084,3.1683742825376884,103436.8850592971
farm_2,A003818,4,2026-09-12,9689.095025703276,4.083134173792762,,121600.23613563731
farm_2,A003818,5,2027-10-13,8400.393206783052,3.8139317664953194,3.2976474926626365,242300.65429437446
farm_3,A003819,1,2019-07-08,7413.495938839093,3.7431604186517036,3.1253619587301085,107230.507069831
farm_3,A003819,2,2020-07-23,8928.460781545027,4.028375665524152,3.206580038088104,105957.83774553015
farm_3,A003819,3,2021-08-25,9445.402349207488,,2.8916244319227027,
farm_3,A003820,1,2024-03-05,6681.472454990482,4.211012191930299,3.202465176686048,
farm_3,A003820,2,2025-04-26,8877.060154751285,,,137628.9755743102
farm_3,A003820,3,2026-06-08,11032.918712324905,,,
farm_3,A003820,4,2027-06-29,9044.247455025987,3.6280401437245624,3.261851002045504,105779.24996299463
farm_3,A003820,5,2028-06-07,9359.670205025543,4.056562132857599,3.3285374619596433,76693.80352790435
farm_3,A003820,6,2029-06-26,7033.50566526812,3.8740464219390383,3.292633190230247,63037.29611535393
farm_3,A003820,7,2030-07-24,8419.020424711834,3.7660081735531605,3.0077551270667717,54775.13557510892
farm_3,A003820,8,2031-09-07,9241.089379152929,3.9110084296582084,2.9982839736508557,240700.72691581058
farm_8,A003821,1,2021-09-16,8746.998861231656,3.608446927059937,3.1337735340451753,62121.04685722848
farm_8,A003821,2,2022-10-06,8164.039062116782,3.2881354592212415,3.494479883672102,141023.38527616154
farm_8,A003821,3,2023-10-06,8875.263404677899,3.648873786066438,3.237107476888627,111495.52403513054
farm_8,A003821,4,2024-11-02,10178.487117997485,3.741904757025659,3.195167561124536,70122.2271872318
farm_8,A003821,5,2026-01-02,8312.420960070129,4.0486624541841865,3.065087353321094,
farm_8,A003821,6,2027-02-20,6980.89746225256,,3.4099212152545424,180111.91501661815
farm_8,A003821,7,2028-03-17,7165.236157348554,3.502472749203461,3.0938954869842834,202382.41561956194
farm_2,A003822,1,2024-06-05,7031.520898779042,3.6834560426934284,,135018.19866529782
farm_2,A003822,2,2025-07-30,9242.790916472635,3.850081147918299,,141684.12537039554
farm_2,A003823,1,2020-05-01,9998.436613161193,3.981153538475117,3.591262406539504,
farm_2,A003823,2,2021-07-22,8736.95683854655,3.6901547255075,3.05307019904628,90300.58635904107
farm_2,A003823,3,2022-06-21,12181.998253058524,,3.147180058237927,
farm_8,A003824,1,2023-02-04,8610.82908795145,4.026412368746465,3.129720742468252,
farm_8,A003824,2,2024-03-15,8748.793330318273,4.099648936159199,,216465.2569817134
farm_8,A003825,1,2022-08-02,5741.098927469868,3.753991507386943,,
farm_8,A003825,2,2023-10-05,7280.390449904385,3.9901714460949136,3.1530695806665574,228055.26977237253
farm_8,A003825,3,2024-10-26,8850.045355563694,,3.224125245562493,71892.98471676586
farm_8,A003825,4,2025-11-21,11649.845146105343,3.9515660860384116,3.0669592959648453,270937.853384747
farm_8,A003825,5,2026-12-09,10912.49054361242,3.8114666295033777,3.125164293418881,175667.08290278146
farm_2,A003826,1,2020-06-03,9466.40494626,3.528922326450922,3.2569349417418905,
farm_2,A003826,2,2021-07-24,8554.295870367629,,3.0117083856979017,133434.6861290605
farm_2,A003826,3,2022-07-11,10768.146974211093,3.946007373185736,3.451729905918943,
farm_2,A003826,4,2023-07-20,9509.053421581684,4.097360804848856,3.2157193705306035,82385.09111649913
farm_3,A003827,1,2023-06-05,9313.059665000685,3.9203587755966245,3.0443070178582725,108039.86864980216
farm_3,A003827,2,2024-07-11,10019.54336297352,3.752993967995577,3.080936385726281,76104.91880847276
farm_3,A003827,3,2025-08-11,10352.993628908866,3.6196311833091372,3.1312679821397835,170022.343818356
farm_3,A003827,4,2026-09-16,8488.540378867037,3.7766240699828,,245409.97970616838
farm_3,A003827,5,2027-11-03,8797.306961375369,3.9113831189290904,2.8619918039453447,
farm_2,A003828,1,2021-06-09,8190.900688676863,3.125910699324322,3.264323133546914,330207.60394379083
farm_2,A003828,2,2022-05-07,8012.377991951817,,,88789.35206226593
farm_2,A003828,3,2023-06-22,6115.340019471775,,3.1403144645303867,
farm_2,A003828,4,2024-07-11,9746.995922719512,3.731577229468229,,247605.9008385805
farm_2,A003828,5,2025-07-29,7777.517979048602,,3.230656602353076,163497.95174312123
farm_2,A003828,6,2026-08-28,8798.429907086265,4.022409084850265,,
farm_8,A003829,1,2021-09-19,9881.517341028122,3.8404118311981095,3.251258742594179,73648.235690967
farm_8,A003829,2,2022-10-25,9212.3187593041,3.4064232663130225,2.9818382461322583,140157.9036065373
farm_8,A003829,3,2024-01-05,8511.173578225498,3.547445014671076,3.39114531124833,
farm_8,A003829,4,2025-02-24,11130.31428551912,4.014244316105158,2.9583751233596285,64771.51513431383
farm_8,A003829,5,2026-02-04,10660.230993877249,3.752962657970678,,88443.65873123512
farm_8,A003829,6,2027-03-06,7573.454141673149,3.805333047410094,3.071981983391752,61057.44917073473
farm_8,A003829,7,2028-02-21,8890.79373351013,,3.224665856203885,162555.0959030675
farm_8,A003829,8,2029-02-09,7032.431131056966,3.8847891672238246,3.1945105055339433,73067.0109638652
farm_2,A003830,1,2024-08-12,8368.108354605749,3.2893067435361227,2.9566986616364317,163966.355367877
farm_2,A003830,2,2025-08-31,10507.443914472247,4.053291418451704,,165819.5400227849
farm_2,A003830,3,2026-08-01,10726.4507570444,3.6229326700401194,2.940350680523271,129791.1185532547
farm_2,A003830,4,2027-07-18,10150.892533292306,4.025258461075268,2.767860924535798,133023.99494729406
farm_8,A003831,1,2020-09-04,7197.823021808925,4.0880379920042005,3.028274620026359,158825.0067857531
farm_4,A003832,1,2022-11-07,7865.080105139061,3.8959734348248976,3.293838055826977,
farm_4,A003832,2,2023-10-29,9887.932714617677,3.776032444075015,3.199993552988803,169114.2394937808
farm_3,A003833,1,2021-04-01,8336.16006724838,4.104729145857505,3.2314689785637745,124474.97735485373
farm_3,A003833,2,2022-05-06,8403.360597972478,,,142735.0047392693
farm_3,A003833,3,2023-03-30,10794.065459159017,,3.3375616461056397,166449.1426897185
farm_3,A003833,4,2024-03-26,9856.419964566694,3.6737946775649832,3.38490327738273,
farm_3,A003833,5,2025-04-04,10386.680389247793,3.6990125392983924,,63809.03759982408
farm_1,A003834,1,2020-04-01,8171.356631674552,3.7294080775933836,3.2727695264468464,149446.21042804891
farm_1,A003834,2,2021-04-29,8798.396176564791,4.271762238467588,3.24723023435883,200289.71838937412
farm_1,A003834,3,2022-05-08,9486.312032926584,,3.033750386148042,318624.49856543925
farm_1,A003834,4,2023-06-17,9223.752345769937,4.277150438413962,3.1831636976530766,180034.3796037739
farm_1,A003834,5,2024-07-18,9636.252416444233,4.010966261282264,3.202968953415774,166417.82077249076
farm_1,A003834,6,2025-07-24,9718.664269581017,3.4327488345648947,,234581.0175619339
farm_3,A003835,1,2023-05-06,8615.33272391475,3.294360810015828,3.111456997027223,169224.59719186366
farm_3,A003835,2,2024-05-18,6692.35343386045,3.4440455716178913,3.0239708894053505,
farm_3,A003835,3,2025-05-07,8109.961329044845,3.582494927903376,3.185907744036964,133152.16568137714
farm_3,A003835,4,2026-06-14,9466.913549334358,3.9753317581279988,3.141865179760437,95080.77971411323
farm_3,A003835,5,2027-07-09,8997.291661703268,3.7158067606106715,3.640243474341136,
farm_3,A003835,6,2028-07-11,9789.059127758726,,3.3099614472111307,350900.9222725435
farm_3,A003835,7,2029-08-07,9409.238470880757,3.989880807415074,3.325047706751861,191834.92939479588
farm_3,A003835,8,2030-09-15,6288.423362482712,3.5715969472080413,3.0911117331675966,252468.35010939348
farm_2,A003836,1,2018-05-25,8328.996746951605,3.619041054633997,2.8126983867279405,58050.08349480404
farm_2,A003836,2,2019-05-10,8584.481291847967,3.5396360955916433,3.0933754475769626,
farm_2,A003836,3,2020-05-06,10916.077601596098,4.008429642706311,3.1145157670681236,121901.01067404017
farm_2,A003836,4,2021-06-07,10246.336488915362,,,116099.05767868212
farm_2,A003836,5,2022-06-27,10148.942066137803,3.942912924817664,,
farm_2,A003837,1,2021-06-19,7902.949445997056,3.9063143121879307,3.1963669365267733,358365.9588551255
farm_2,A003837,2,2022-06-15,8972.794330398603,3.6260284230885813,3.114330837699108,62381.220254540836
farm_2,A003837,3,2023-07-12,10254.88789232259,3.6970149498820435,,
farm_4,A003838,1,2020-12-27,6583.718286212571,3.5298790300670624,3.1987779078908383,110751.86765881936
farm_4,A003838,2,2022-02-05,7740.951439384814,3.973137651739477,,121421.64468443926
farm_4,A003838,3,2023-01-03,8903.859021156883,3.591946099972581,3.2830650453962753,253064.3852853278
farm_4,A003838,4,2023-12-16,9062.25525759972,3.629433156495434,3.141440776971911,
farm_4,A003838,5,2024-12-05,8698.043735343283,3.6225752063192402,3.2345817867177784,
farm_4,A003838,6,2026-02-17,11517.162056563157,,,
farm_4,A003838,7,2027-04-04,9473.570747397198,,,
farm_8,A003839,1,2019-03-16,8506.731883899558,3.39012201122792,3.2522818075313253,
farm_8,A003839,2,2020-04-02,9469.128096753642,4.379084649882081,3.3360172376241115,221624.43762010205
farm_8,A003839,3,2021-05-09,11336.44438914885,3.656492983778157,2.920241329794018,269853.87978072907
farm_8,A003839,4,2022-06-12,7528.419980392446,3.346595135148538,3.1462315445051767,283641.63380539743
farm_8,A003839,5,2023-05-26,9185.097074870666,,3.076579384730015,405655.89667481557
farm_8,A003839,6,2024-05-24,7018.919935258374,3.667706539561839,3.1551091652869836,103874.73091902646
farm_8,A003839,7,2025-05-29,9389.053954015033,3.549676116409707,3.3037185704536127,506107.7570732556
farm_8,A003839,8,2026-06-28,9949.182729752341,3.820022621668259,2.9998581563649367,40247.77001566331
farm_3,A003840,1,2019-03-10,5465.959661607074,4.222784406536207,,81303.3544733128
farm_3,A003840,2,2020-03-28,7915.232364174839,3.92231207470566,,98414.83042395453
farm_5,A003841,1,2019-09-10,7796.14250484121,3.975673199058934,3.0072119789569944,196464.92663029407
farm_5,A003841,2,2020-10-11,7483.1617140971475,3.618382963984385,,
farm_5,A003841,3,2021-11-28,11826.339565718588,,3.2729291087423196,255471.42422669753
farm_2,A003842,1,2024-04-14,6867.247399658765,,3.183581497542724,114265.66491007878
farm_2,A003842,2,2025-05-06,9639.982803902349,4.360647428997975,,177214.5225400867
farm_2,A003842,3,2026-05-27,12007.967661739844,3.770010582406668,3.0374488524336587,179172.92836894398
farm_2,A003842,4,2027-06-30,11714.14043957313,,3.1483874893632957,
farm_2,A003842,5,2028-08-03,8313.6005816368,,,265966.59965386166
farm_2,A003842,6,2029-09-29,7080.780636053347,3.5642282772282514,,177570.12560312878
farm_2,A003842,7,2030-10-03,10162.095973878066,4.0457234215733315,3.2065055886552956,
farm_2,A003842,8,2031-10-19,8815.579543989024,3.5679934651155043,3.308647275311958,
farm_2,A003843,1,2021-09-15,7846.574596899063,3.9492121114413394,3.4641181480270573,88461.2910844768
farm_2,A003843,2,2022-10-03,10526.360433696887,3.8082101513574527,3.2348880983750057,
farm_2,A003843,3,2023-10-24,7152.75296877658,3.413156172524641,3.057531679925332,264718.2729042027
farm_2,A003843,4,2024-11-12,9237.371433511182,3.379586613099611,3.2969619556652408,254088.1131837746
farm_2,A003843,5,2025-12-04,8739.706991521303,4.23543998214511,3.2300311179737924,
farm_2,A003844,1,2024-04-01,6343.5629624779085,3.64651768892829,3.465121981778783,106569.16865638744
farm_2,A003844,2,2025-04-04,8982.884180790781,4.076839934617604,3.535558641903934,101995.92609515818
farm_2,A003844,3,2026-04-19,5921.807127191831,3.7312501790884998,3.0658900744933066,94495.68872168897
farm_2,A003844,4,2027-04-14,10023.43516411179,4.172835167259658,3.0012054240749335,349030.6091381659
farm_4,A003845,1,2018-10-12,5032.636223431127,4.092495838462492,3.178343226057783,
farm_4,A003845,2,2019-12-17,9063.86479829251,,3.2342796117354213,64378.13586032653
farm_4,A003845,3,2021-01-09,12492.922184357303,4.019309511256137,,146080.76085581028
farm_4,A003845,4,2021-12-29,9405.891336724662,,3.0163483892172165,158408.46807522935
farm_4,A003845,5,2023-01-09,9494.44215124419,,3.403930548594473,412266.7244989246
farm_4,A003845,6,2024-02-17,7218.647782205835,3.4555926652870386,3.5212539104016796,
farm_4,A003845,7,2025-02-24,7243.65295034005,3.9592696902397684,3.258300637564576,234784.15006853163
farm_8,A003846,1,2021-01-23,10405.227507533658,3.9597927970110773,3.213009074175128,86377.9281924247
farm_8,A003846,2,2022-02-23,8195.454260098917,3.4857264413780187,3.2000704570925387,214058.27984377026
farm_8,A003846,3,2023-03-25,10916.425006118587,3.9506125541197035,3.142527569231798,162512.2733102253
farm_8,A003846,4,2024-02-26,11144.135317547634,3.8791805117810085,3.44290756702463,505736.4929932576
farm_8,A003846,5,2025-04-05,10733.779269470173,3.677896728265082,3.2006988201997895,
farm_4,A003847,1,2022-07-13,10061.044806629743,,3.068772737834105,123187.69283849464
farm_4,A003847,2,2023-08-26,7954.4879183339735,,3.4415879666284557,262573.92503714503
farm_4,A003847,3,2024-08-30,11274.41276543741,3.935455372402738,,
farm_4,A003847,4,2025-08-31,11722.153141007318,3.491992422196103,,65224.59296386855
farm_2,A003848,1,2024-05-18,9329.870304404838,3.5815637594852983,3.324007752892364,
farm_2,A003848,2,2025-06-05,11128.418592307204,3.6596678852568036,3.265190832327341,
farm_2,A003848,3,2026-06-24,8434.99676311419,4.137519305767238,3.068155714834824,
farm_2,A003848,4,2027-07-31,10681.50161066901,3.835506751873866,3.2163299898227935,173026.14564991888
farm_2,A003849,1,2018-01-03,6730.257220237478,3.989917014540592,3.413932664109228,131496.75108388
farm_3,A003850,1,2019-07-20,7937.78004794537,3.3179061972989246,3.661057594948217,
farm_3,A003850,2,2020-07-29,8141.638312034324,3.6817631992563817,3.0616158977713313,
farm_3,A003850,3,2021-09-08,9237.735390260592,4.04607097925769,3.3461810833098324,381146.08042697026
farm_3,A003850,4,2022-08-20,7754.083827608723,,3.0598582726778423,216417.02980033174
farm_3,A003850,5,2023-10-13,10341.880941498299,3.593804423887395,3.3426451743264898,216511.56556223283
farm_2,A003851,1,2022-07-13,9166.124128499563,3.6017585098830964,3.2177997849724123,
farm_2,A003851,2,2023-07-20,9079.937759682125,,3.3538589394759426,547893.1548817001
farm_2,A003851,3,2024-09-01,13876.940267387936,3.594925560574514,,77735.36546141535
farm_8,A003852,1,2023-06-16,9028.796047244123,4.237351009143146,3.1610119921267614,
farm_8,A003852,2,2024-06-10,9743.509941996459,3.578067624596978,2.9052083546064873,
farm_8,A003853,1,2018-02-13,7205.766941500544,3.869850818162364,3.1513371647474395,187694.8647108168
farm_8,A003853,2,2019-02-20,7024.089010975722,3.582675396579666,2.8646485262836845,239351.891206593
farm_8,A003853,3,2020-02-24,8794.321998699344,3.6936381536206047,3.326221064048782,48833.91056698221
farm_8,A003853,4,2021-03-11,9039.316414833069,3.680270231248166,3.2840546554574774,211498.03914052303
farm_8,A003853,5,2022-03-22,10236.46656199407,3.8857097910504645,3.0292124028365093,
farm_4,A003854,1,2023-07-02,7391.148582219936,3.5613514837419697,,166368.15783805223
farm_4,A003854,2,2024-08-15,10976.500447533277,3.6401428037446295,3.036614105420067,216029.742215829
farm_4,A003854,3,2025-07-28,14627.699370508046,3.8977835813489516,,28932.04525251026
farm_4,A003854,4,2026-09-02,12249.229092847772,3.668126834738862,,392611.19378866773
farm_4,A003854,5,2027-09-22,6969.288391299611,3.5347927669264925,3.3695144502431753,
farm_4,A003854,6,2028-10-24,7219.184336077783,3.3984166803025673,2.71407931876534,
farm_2,A003855,1,2020-02-08,8372.817482452157,3.437306885371379,3.064097496557252,
farm_2,A003855,2,2021-03-05,6896.087428400579,3.8659823948352967,3.271480417971123,
farm_2,A003855,3,2022-04-09,7568.210845410591,3.7334366200016773,,
farm_2,A003855,4,2023-05-27,6807.299698226892,3.6853549929602476,3.0178630355066134,75920.3821559795
farm_2,A003855,5,2024-05-30,6061.040372912357,,3.255226891733654,125521.02758826734
farm_2,A003855,6,2025-07-05,7808.979100445982,3.833815956634748,2.8712500653233595,
farm_2,A003856,1,2019-11-03,8260.632270610964,,3.377391660420403,208517.29791485524
farm_2,A003856,2,2020-10-13,9731.97929377352,4.089079716007233,3.3964276104494653,180429.01027145516
farm_2,A003856,3,2021-10-14,8897.085533373638,3.764676751407869,3.141100071224761,108870.15464646443
farm_2,A003856,4,2022-10-26,10783.353140752715,3.7550661818082443,,155009.2916575133
farm_2,A003856,5,2023-12-14,7774.506336860007,3.8303948239021812,3.2175459231889425,401762.07686832856
farm_2,A003856,6,2025-01-11,8591.061690372298,,3.4169525835239214,131585.35655231125
farm_2,A003856,7,2026-02-05,8579.773824659356,3.7500243947217116,3.1369848379125247,302301.0404065503
farm_2,A003857,1,2018-05-06,9343.995958021509,3.6784802614783483,3.4017609528824613,
farm_2,A003858,1,2022-09-15,7388.619417018635,,3.1177220241094403,
farm_2,A003859,1,2020-11-20,7435.718458185608,,3.208784322905681,
farm_2,A003859,2,2021-12-26,6735.986803560311,,,121384.99839068227
farm_2,A003859,3,2023-01-22,7149.8961993044895,3.942941556546193,,187975.5463632948
farm_2,A003859,4,2024-01-30,11280.471825259558,,2.983321853889566,137535.20561164917
farm_4,A003860,1,2023-06-07,8547.164474007195,3.975316425405742,3.320914105762026,145849.85891349474
farm_4,A003860,2,2024-06-13,8377.932259500132,4.0761660568905675,3.2471633850135424,216268.75361771227
farm_4,A003861,1,2024-07-05,8083.745754243602,3.8936373020575252,2.9660393474104163,88705.0853766923
farm_4,A003861,2,2025-07-17,8083.649983241259,3.533578741097747,2.986990208880071,132473.46872330626
farm_4,A003861,3,2026-09-04,11219.065741760973,,,147160.66447376777
farm_2,A003862,1,2019-09-05,9015.749247498858,3.9473081637550003,,171725.4345058247
farm_2,A003862,2,2020-08-31,10331.225485517762,3.904063187710111,2.9845264799497335,289341.667240354
farm_2,A003862,3,2021-09-30,7199.459776694987,3.780491269007472,3.2097246324351802,134116.29406763328
farm_2,A003862,4,2022-10-20,10657.712896857762,3.661398390823754,3.2269547458033836,274385.66592317936
farm_2,A003862,5,2023-11-27,5326.160820286012,3.3502224116855674,3.2772838159566726,
farm_2,A003862,6,2024-12-14,8514.846228735543,4.074822490036821,3.0613271403294102,274103.3923568952
farm_2,A003862,7,2025-12-18,9947.69745100723,,,
farm_2,A003862,8,2026-12-31,5492.615579288345,4.1491366444161555,3.2752749420341933,
farm_2,A003863,1,2019-03-16,7030.856397903528,3.935464408380268,3.055875606140398,73816.97604096444
farm_2,A003863,2,2020-04-13,728.5059706770091,3.9655919476288073,,
farm_2,A003863,3,2021-04-26,10202.185319953813,4.260914376299313,3.318905955523899,341413.5332352394
farm_2,A003863,4,2022-04-23,10480.696400206574,3.6671438391366027,3.262524139490315,
farm_2,A003863,5,2023-05-07,9842.725652683213,3.829766768766601,3.093987784647346,176995.99153331947
farm_2,A003863,6,2024-05-09,10818.343146485498,4.006835019473042,2.985758621084115,261683.1067958028
farm_2,A003864,1,2019-03-15,7775.260145586499,4.1709080898369,3.2287133127027383,176540.6318672882
farm_2,A003864,2,2020-03-28,8843.607781189794,3.908529530153517,3.3616243933042185,
farm_2,A003864,3,2021-04-13,9756.947637449386,,2.8203390150405276,88045.53857470851
farm_2,A003864,4,2022-04-01,10260.407554236903,4.156872023005506,3.065684195563922,209188.78165887218
farm_2,A003864,5,2023-06-07,10560.874795536958,3.5637663456174735,3.4151830046601352,
farm_2,A003865,1,2022-10-13,7009.639047667115,3.551309739465076,3.092074506675991,
farm_2,A003865,2,2023-10-28,9793.393881775186,3.9271075858079536,3.123821743397572,156223.6609366862
farm_2,A003865,3,2024-11-05,7767.3166102768255,,3.516166573385032,
farm_2,A003865,4,2025-11-01,5245.276225389116,3.799450798998696,3.1621391027266172,282812.33572972426
farm_2,A003865,5,2026-12-02,10869.560451227766,3.791499096964145,3.144917854179063,279086.9979165694
farm_2,A003865,6,2028-01-01,8295.631131171907,4.168957294382016,,121322.36565586456
farm_2,A003865,7,2029-02-18,10363.81619501024,3.8802023084497566,2.9452756261199102,115465.32229883036
farm_2,A003865,8,2030-03-14,9276.76116697735,4.288603488567306,,257294.93092198612
farm_8,A003866,1,2018-12-04,9404.982507151939,4.082253703797178,3.041225966146995,106545.60164997115
farm_8,A003866,2,2019-12-29,8728.135493424952,4.494467111422356,3.177757313725875,
